id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
68426793,73316619,31075,31075,31075.0, 36 months,7.49,966.49,A,A4,Lieutenant,10+ years,RENT,70000.0,Source Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68426793,,credit_card,Credit card refinancing,301xx,GA,17.18,0,1991-04-01,1,,,10,0,31640,48.6,28,w,31075.0,31075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-02-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,135003.0,1.0,1.0,1.0,1.0,12.0,24347.0,91.1,1.0,1.0,17645.0,61.0,65100.0,1.0,5.0,1.0
68366973,73256823,24000,24000,24000.0, 60 months,13.99,558.32,C,C4,Pastor,8 years,RENT,82193.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68366973,,credit_card,Credit card refinancing,461xx,IN,29.92,0,1999-08-01,0,,,15,0,14714,48.2,34,w,24000.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,599.0,90362.0,0.0,2.0,1.0,2.0,9.0,75648.0,79.7,0.0,1.0,6127.0,68.0,30500.0,1.0,0.0,4.0
68587491,73477331,15000,15000,15000.0, 36 months,6.99,463.09,A,A3,Purchasing Manager,2 years,MORTGAGE,93000.0,Not Verified,2015-12-01,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68587491,,credit_card,Credit card refinancing,020xx,MA,14.86,0,1993-10-01,1,,,8,0,14914,43.2,17,w,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-02-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,306430.0,1.0,2.0,1.0,1.0,2.0,50591.0,40.8,1.0,1.0,4286.0,42.6,34500.0,3.0,0.0,6.0
68476512,73366351,8000,8000,8000.0, 36 months,6.99,246.99,A,A3,Registered Nurse ,1 year,MORTGAGE,80000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68476512,,credit_card,Credit card refinancing,164xx,PA,18.92,0,2004-04-01,1,,,17,0,5387,36.2,25,w,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,314484.0,2.0,11.0,1.0,1.0,6.0,61900.0,83.9,2.0,4.0,3692.0,75.9,14900.0,0.0,0.0,4.0
68466830,73356665,35000,35000,35000.0, 36 months,13.99,1196.05,C,C4,Truck driver ,2 years,MORTGAGE,90000.0,Source Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68466830,,debt_consolidation,Debt consolidation,347xx,FL,10.97,0,2012-05-01,0,,,5,0,2193,12.3,7,w,35000.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,201577.0,0.0,1.0,0.0,1.0,14.0,8496.0,84.4,1.0,2.0,0.0,38.2,17900.0,0.0,1.0,1.0
68537434,73427264,16000,16000,16000.0, 60 months,11.48,351.73,B,B5,Sr Sales Executive,6 years,RENT,65000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68537434,,debt_consolidation,Debt consolidation,327xx,FL,21.16,0,2001-02-01,0,,91.0,13,1,12669,53.9,18,w,16000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,35429.0,1.0,4.0,1.0,2.0,3.0,22760.0,49.6,0.0,1.0,5075.0,51.0,23500.0,1.0,0.0,1.0
68577640,73467488,12000,12000,12000.0, 36 months,15.77,420.53,D,D1,Payroll Manager,< 1 year,MORTGAGE,143000.0,Source Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68577640,,debt_consolidation,Debt consolidation,945xx,CA,3.61,1,2003-05-01,1,17.0,,8,0,6198,30.2,12,w,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,35.0,1,INDIVIDUAL,,,,0,0.0,356838.0,4.0,2.0,2.0,2.0,3.0,8749.0,89.3,2.0,2.0,2699.0,49.3,20500.0,1.0,0.0,3.0
68436822,73326654,5200,5200,5200.0, 36 months,10.78,169.71,B,B4,President,7 years,MORTGAGE,160000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68436822,,debt_consolidation,Debt consolidation,750xx,TX,8.0,1,1987-11-01,1,21.0,,6,0,8211,39.7,23,w,5200.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,48.0,1,INDIVIDUAL,,,,0,0.0,73435.0,2.0,0.0,0.0,0.0,58.0,0.0,,3.0,3.0,6706.0,39.7,20700.0,2.0,2.0,7.0
67839460,72698200,30000,30000,30000.0, 60 months,13.44,689.37,C,C3,legal secretary,5 years,MORTGAGE,81000.0,Source Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67839460,,debt_consolidation,Debt consolidation,207xx,MD,12.03,3,1989-05-01,0,12.0,,12,0,18471,52.5,18,w,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,166614.0,0.0,1.0,0.0,0.0,49.0,8223.0,38.8,0.0,0.0,11438.0,47.4,35200.0,2.0,0.0,1.0
68506619,73396440,5000,5000,5000.0, 36 months,11.99,166.05,C,C1,RN,8 years,MORTGAGE,60000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68506619,,debt_consolidation,Debt consolidation,301xx,GA,19.56,0,2009-03-01,0,,,13,0,15996,50.8,19,w,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,164988.0,1.0,1.0,0.0,0.0,26.0,8504.0,56.7,1.0,1.0,3452.0,52.7,31500.0,5.0,1.0,6.0
68341663,72928657,20000,20000,20000.0, 60 months,13.44,459.58,C,C3,Administrative Manager ,9 years,MORTGAGE,75000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68341663,,debt_consolidation,,596xx,MT,20.67,0,2004-02-01,1,,,16,0,18818,48.8,54,w,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2015-12-01,0,,1,JOINT,100000.0,16.4,Not Verified,0,0.0,300744.0,2.0,3.0,1.0,1.0,10.0,99376.0,67.2,3.0,4.0,6713.0,59.0,38600.0,1.0,7.0,3.0
68386931,73276782,5875,5875,5875.0, 36 months,7.91,183.86,A,A5,Purchasing Assistant,5 years,RENT,70000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68386931,,debt_consolidation,Debt consolidation,926xx,CA,9.53,0,2002-11-01,0,45.0,61.0,9,1,5814,45.1,18,w,5875.0,5875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,45.0,1,INDIVIDUAL,,,,0,0.0,21709.0,1.0,1.0,0.0,1.0,21.0,15895.0,80.0,2.0,3.0,2549.0,66.3,12900.0,1.0,0.0,0.0
67675195,72528908,5000,5000,5000.0, 36 months,14.85,172.96,C,C5,Social Worker Supervisor,2 years,RENT,67000.0,Source Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67675195,,credit_card,Credit card refinancing,191xx,PA,31.08,0,1999-10-01,2,32.0,,18,0,16036,57.6,38,w,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,43.0,1,INDIVIDUAL,,,,0,0.0,123030.0,4.0,6.0,1.0,2.0,8.0,105520.0,72.5,3.0,7.0,4335.0,68.7,27100.0,1.0,0.0,6.0
68366912,73256757,5000,5000,5000.0, 36 months,12.88,168.19,C,C2,Bartender ,7 years,MORTGAGE,60000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68366912,,home_improvement,Home improvement,222xx,VA,30.24,2,2008-01-01,2,18.0,,10,0,11687,44.9,31,w,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,41131.0,0.0,2.0,0.0,0.0,25.0,29444.0,63.3,2.0,2.0,7300.0,56.7,26000.0,0.0,1.0,3.0
68547492,73437347,14000,14000,14000.0, 60 months,15.77,338.75,D,D1,Business Systems Analyst,1 year,RENT,45500.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68547492,,debt_consolidation,Debt consolidation,770xx,TX,19.24,0,1981-06-01,0,39.0,,10,0,6297,25.9,12,w,14000.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,200.0,37485.0,2.0,3.0,1.0,1.0,5.0,28603.0,96.7,1.0,3.0,3619.0,65.3,24300.0,3.0,0.0,5.0
68375498,73265283,19600,19600,19600.0, 60 months,15.77,474.25,D,D1,Sales representative,8 years,MORTGAGE,80000.0,Source Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68375498,,debt_consolidation,Debt consolidation,038xx,NH,18.99,0,2003-10-01,1,,,15,0,11038,81.1,26,w,19600.0,19600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-02-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,341767.0,1.0,4.0,2.0,4.0,5.0,30775.0,70.4,0.0,2.0,2256.0,72.6,13200.0,2.0,1.0,1.0
68596708,73486530,15000,15000,15000.0, 36 months,9.8,482.61,B,B3,maintenance,10+ years,RENT,60000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68596708,,credit_card,Credit card refinancing,436xx,OH,25.56,0,1977-12-01,2,,,19,0,15448,25.5,53,w,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,95299.0,2.0,2.0,1.0,5.0,5.0,18420.0,84.6,4.0,5.0,8002.0,41.2,60500.0,3.0,2.0,7.0
66574010,71299823,35000,35000,35000.0, 36 months,13.99,1196.05,C,C4,RRT,6 years,OWN,75000.0,Source Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66574010,,debt_consolidation,Debt consolidation,346xx,FL,18.19,0,2002-09-01,0,,,17,0,22755,69.6,32,w,35000.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,52074.0,0.0,7.0,0.0,1.0,18.0,29319.0,79.6,0.0,2.0,10007.0,74.9,32700.0,0.0,0.0,0.0
68356901,73246730,6025,6025,6025.0, 36 months,14.85,208.42,C,C5,Mgr. Quality Control,10+ years,RENT,110000.0,Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68356901,,debt_consolidation,Debt consolidation,027xx,MA,21.32,1,1999-10-01,2,17.0,58.0,17,1,7047,38.4,37,w,6025.0,6025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,68.0,1,INDIVIDUAL,,,,0,0.0,71368.0,5.0,5.0,4.0,6.0,1.0,64321.0,92.9,2.0,4.0,1928.0,81.5,18600.0,5.0,4.0,14.0
68526818,73416651,16000,16000,16000.0, 36 months,8.49,505.01,B,B1,Engineer ,10+ years,MORTGAGE,140000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68526818,,credit_card,Credit card refinancing,786xx,TX,14.68,2,2000-02-01,0,1.0,,19,0,28430,77.3,25,w,16000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,232670.0,0.0,4.0,0.0,1.0,14.0,23935.0,35.4,2.0,4.0,8892.0,50.1,36800.0,2.0,2.0,1.0
68376378,73266191,24000,24000,24000.0, 60 months,10.78,519.19,B,B4,Division Director OBGYN ,2 years,MORTGAGE,110000.0,Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68376378,,debt_consolidation,Debt consolidation,483xx,MI,20.82,0,1983-06-01,0,38.0,,15,0,26534,34.6,35,w,24000.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,199389.0,2.0,4.0,3.0,4.0,4.0,33182.0,78.7,2.0,3.0,21439.0,50.3,76600.0,3.0,0.0,6.0
68426668,73316492,5475,5475,5475.0, 36 months,18.99,200.67,E,E1,Captain,10+ years,MORTGAGE,108000.0,Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68426668,,debt_consolidation,Debt consolidation,349xx,FL,33.47,4,1999-12-01,2,15.0,,11,0,3045,41.0,27,w,5475.0,5475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-02-01,2016-01-01,0,107.0,1,INDIVIDUAL,,,,0,95.0,316524.0,4.0,4.0,2.0,3.0,1.0,118276.0,88.0,3.0,3.0,1086.0,41.0,7450.0,1.0,0.0,7.0
68537517,73427350,20000,20000,20000.0, 36 months,9.8,643.47,B,B3,Director,10+ years,OWN,96000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68537517,,debt_consolidation,Debt consolidation,341xx,FL,19.04,0,1996-03-01,0,,,9,0,8516,37.8,14,w,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,42443.0,1.0,5.0,2.0,3.0,7.0,33927.0,57.6,1.0,1.0,3959.0,52.1,22500.0,0.0,1.0,0.0
68547122,73436963,24000,24000,24000.0, 36 months,9.17,765.1,B,B2,Nurse Anestheti,2 years,MORTGAGE,210000.0,Source Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68547122,,debt_consolidation,Debt consolidation,563xx,MN,20.16,0,2002-08-01,1,,,18,0,16417,65.1,35,w,24000.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,560509.0,4.0,7.0,2.0,3.0,4.0,227438.0,64.0,3.0,3.0,4423.0,64.3,25200.0,3.0,2.0,3.0
68587508,73477348,7200,7200,7200.0, 36 months,6.49,220.65,A,A2,Sales,10+ years,MORTGAGE,60000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68587508,,credit_card,Credit card refinancing,376xx,TN,20.68,0,2002-09-01,0,,,3,0,4727,67.5,22,w,7200.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,39078.0,0.0,2.0,1.0,2.0,8.0,34351.0,85.1,0.0,1.0,4727.0,82.5,7000.0,0.0,1.0,2.0
68547369,73437218,10500,10500,10500.0, 36 months,8.49,331.42,B,B1,Strategic Account Manager,4 years,MORTGAGE,60000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68547369,,debt_consolidation,Debt consolidation,250xx,WV,15.39,1,1998-05-01,0,19.0,35.0,13,1,10760,62.6,19,w,10500.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,107112.0,2.0,4.0,0.0,0.0,38.0,10578.0,45.6,1.0,2.0,3415.0,52.8,17200.0,0.0,0.0,1.0
68565380,73455170,14550,14550,14550.0, 60 months,15.77,352.06,D,D1,Administrative Assistant,10+ years,MORTGAGE,70000.0,Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68565380,,debt_consolidation,Debt consolidation,338xx,FL,34.44,0,1977-09-01,0,,,13,0,138287,83.0,27,w,14550.0,14550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,369766.0,1.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,1.0,24007.0,83.0,167010.0,0.0,0.0,2.0
68547291,73437138,24000,24000,24000.0, 60 months,12.88,544.61,C,C2,Speech Language Pathologist,2 years,MORTGAGE,75181.21,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68547291,,debt_consolidation,Debt consolidation,242xx,VA,31.57,0,2000-02-01,1,,,13,0,17497,44.4,37,w,24000.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-02-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,276355.0,1.0,5.0,0.0,4.0,22.0,63173.0,58.7,1.0,1.0,11067.0,54.9,39400.0,0.0,4.0,1.0
68366850,73256689,16000,16000,16000.0, 36 months,5.32,481.84,A,A1,Marketing manager,8 years,MORTGAGE,96000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68366850,,debt_consolidation,Debt consolidation,551xx,MN,14.45,0,1990-09-01,1,55.0,,23,0,21922,29.8,38,w,16000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,55.0,1,INDIVIDUAL,,,,0,0.0,200216.0,2.0,5.0,0.0,0.0,27.0,39393.0,81.9,1.0,4.0,7009.0,50.4,73500.0,2.0,12.0,4.0
68516545,73406354,25000,25000,25000.0, 36 months,7.49,777.55,A,A4,,,MORTGAGE,132000.0,Not Verified,2015-12-01,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68516545,,debt_consolidation,Debt consolidation,498xx,MI,13.83,0,1974-08-01,1,,,14,0,33231,48.0,32,w,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2016-01-01,2016-01-01,0,,1,INDIVIDUAL,,,,0,0.0,78666.0,1.0,3.0,3.0,4.0,1.0,17405.0,57.7,0.0,2.0,12966.0,50.7,69200.0,4.0,13.0,4.0
